Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
102.0,Kevin Porter Jr.,22.0,HOU,PG,59.0,59.0,2024.0,9.4,21.2,0.442,3.4,9.2,0.366,6.0,12.0,0.501,0.522,5.0,6.3,0.784,1.8,5.7,7.5,8.1,2.0,0.4,4.5,3.7,27.1,112.0,120.0,
103.0,Deni Avdija,22.0,WAS,SF,76.0,40.0,2020.0,6.1,14.0,0.437,1.7,5.6,0.297,4.4,8.4,0.53,0.497,2.9,4.0,0.739,1.8,10.0,11.7,5.1,1.6,0.7,3.0,5.0,16.8,106.0,114.0,
104.0,Tyrese Maxey,22.0,PHI,SG,60.0,41.0,2016.0,10.8,22.4,0.481,3.9,9.1,0.434,6.9,13.4,0.513,0.568,4.4,5.2,0.845,0.6,3.8,4.3,5.2,1.2,0.2,2.0,3.2,29.9,120.0,117.0,
105.0,Dorian Finney-Smith,29.0,2TM,PF,66.0,66.0,2009.0,4.8,12.3,0.391,2.8,8.3,0.337,2.0,4.0,0.503,0.505,1.1,1.5,0.763,2.8,5.0,7.8,2.5,1.4,0.9,1.5,3.5,13.5,109.0,117.0,
106.0,Jordan Clarkson,30.0,UTA,SG,61.0,61.0,1988.0,11.0,24.8,0.444,3.7,11.0,0.338,7.3,13.7,0.53,0.519,4.8,5.9,0.816,1.7,4.2,5.9,6.5,0.8,0.3,4.5,2.9,30.5,109.0,120.0,
107.0,Dennis Schröder,29.0,LAL,PG,66.0,50.0,1986.0,6.4,15.5,0.415,1.8,5.4,0.329,4.7,10.1,0.461,0.472,5.2,6.0,0.857,0.5,3.4,3.9,7.1,1.2,0.2,2.7,3.5,19.8,112.0,117.0,
108.0,Tre Jones,23.0,SAS,PG,68.0,65.0,1984.0,8.1,17.7,0.459,1.1,3.8,0.285,7.0,13.9,0.506,0.489,3.5,4.1,0.86,1.3,4.5,5.8,10.7,2.1,0.2,2.6,2.3,20.8,117.0,120.0,
109.0,Grayson Allen,27.0,MIL,SG,72.0,70.0,1972.0,5.9,13.5,0.44,3.5,8.9,0.399,2.4,4.6,0.518,0.571,2.8,3.1,0.905,1.5,4.3,5.7,3.9,1.5,0.3,1.7,2.8,18.2,123.0,114.0,
110.0,Jonas Valančiūnas,30.0,NOP,C,79.0,79.0,1968.0,11.0,20.1,0.547,0.9,2.7,0.349,10.0,17.4,0.577,0.57,4.6,5.5,0.826,5.5,14.3,19.8,3.4,0.5,1.3,3.9,6.0,27.5,116.0,110.0,
111.0,Eric Gordon,34.0,2TM,SG,69.0,58.0,1965.0,7.2,16.2,0.446,3.3,8.8,0.371,3.9,7.3,0.535,0.547,3.5,4.3,0.821,0.4,2.9,3.3,4.5,1.1,0.6,2.6,1.9,21.2,115.0,122.0,
112.0,Kevon Looney,26.0,GSW,C,82.0,70.0,1958.0,5.8,9.3,0.63,0.0,0.0,0.0,5.8,9.2,0.632,0.63,2.3,3.7,0.606,6.6,11.7,18.3,5.0,1.3,1.2,1.1,5.4,13.9,147.0,111.0,
113.0,Kyle Anderson,29.0,MIN,PF,69.0,46.0,1957.0,6.1,12.0,0.509,1.0,2.5,0.41,5.1,9.5,0.536,0.553,2.4,3.3,0.735,1.6,7.3,8.9,8.1,1.9,1.5,2.5,3.5,15.7,120.0,112.0,
114.0,Marcus Smart,28.0,BOS,PG,61.0,61.0,1957.0,6.2,15.0,0.415,2.9,8.5,0.336,3.4,6.5,0.519,0.511,2.2,2.9,0.746,1.1,3.6,4.8,9.5,2.3,0.6,3.6,4.3,17.5,111.0,112.0,
116.0,Herbert Jones,24.0,NOP,PF,66.0,66.0,1951.0,5.8,12.4,0.469,1.4,4.1,0.335,4.4,8.3,0.536,0.525,3.1,4.0,0.764,2.4,4.3,6.7,4.0,2.6,1.0,2.2,5.2,16.1,115.0,112.0,
117.0,Torrey Craig,32.0,PHO,PF,79.0,60.0,1948.0,5.7,12.5,0.456,2.5,6.3,0.395,3.2,6.2,0.518,0.556,0.8,1.1,0.711,3.6,7.0,10.7,2.9,1.3,1.6,1.8,4.5,14.8,116.0,113.0,
118.0,Ja Morant,23.0,MEM,PG,61.0,59.0,1948.0,13.8,29.6,0.466,2.2,7.3,0.307,11.6,22.3,0.519,0.504,9.1,12.1,0.748,1.5,7.2,8.7,12.0,1.6,0.4,5.0,2.4,38.9,114.0,112.0,"MVP-12,AS"
119.0,Kelly Olynyk,31.0,UTA,C,68.0,68.0,1942.0,6.8,13.7,0.499,2.3,5.8,0.394,4.6,7.9,0.576,0.583,4.9,5.7,0.853,2.0,8.3,10.3,6.2,1.5,0.9,4.1,5.7,20.8,118.0,115.0,
121.0,Tyus Jones,26.0,MEM,PG,80.0,22.0,1940.0,7.6,17.4,0.438,3.0,8.0,0.371,4.7,9.4,0.495,0.523,2.0,2.4,0.8,0.7,4.2,4.9,10.2,2.0,0.1,1.8,0.8,20.1,122.0,113.0,6MOY-6
123.0,Al Horford,36.0,BOS,C,63.0,63.0,1922.0,5.8,12.1,0.476,3.7,8.2,0.446,2.1,3.9,0.539,0.627,0.4,0.5,0.714,1.9,8.0,9.9,4.8,0.8,1.5,0.9,3.1,15.6,133.0,112.0,
124.0,P.J. Tucker,37.0,PHI,PF,75.0,75.0,1920.0,2.5,5.8,0.427,1.4,3.6,0.393,1.1,2.2,0.482,0.549,0.5,0.6,0.826,2.5,5.2,7.6,1.5,1.0,0.4,1.1,4.6,6.9,117.0,116.0,
125.0,Jalen McDaniels,25.0,2TM,SF,80.0,24.0,1913.0,7.1,15.5,0.455,1.9,5.8,0.332,5.1,9.7,0.53,0.518,2.9,3.5,0.841,1.6,7.1,8.7,3.3,2.1,0.9,2.3,5.2,18.9,108.0,114.0,
126.0,Jakob Poeltl,27.0,2TM,C,72.0,71.0,1906.0,9.8,15.6,0.629,0.0,0.0,0.0,9.8,15.5,0.63,0.629,3.0,5.1,0.592,5.9,10.5,16.5,5.0,1.7,2.2,3.1,4.9,22.6,123.0,114.0,
128.0,Donte DiVincenzo,26.0,GSW,SG,72.0,36.0,1894.0,5.9,13.5,0.435,3.7,9.4,0.397,2.1,4.0,0.525,0.574,1.4,1.8,0.817,2.0,6.1,8.1,6.3,2.4,0.2,2.8,3.3,16.9,117.0,113.0,
129.0,Bojan Bogdanović,33.0,DET,PF,59.0,59.0,1893.0,11.0,22.6,0.488,3.7,9.0,0.411,7.3,13.5,0.539,0.57,6.9,7.8,0.884,0.9,4.8,5.7,3.9,0.9,0.2,3.5,2.9,32.6,118.0,122.0,
130.0,Chris Paul,37.0,PHO,PG,59.0,59.0,1889.0,7.6,17.3,0.44,2.5,6.8,0.375,5.1,10.5,0.482,0.513,3.4,4.1,0.831,0.7,5.8,6.5,13.6,2.4,0.6,2.9,3.3,21.2,122.0,112.0,
132.0,Jarred Vanderbilt,23.0,2TM,PF,78.0,65.0,1879.0,6.3,11.4,0.548,0.7,2.3,0.322,5.5,9.2,0.604,0.58,2.4,3.5,0.691,4.3,10.4,14.8,4.7,2.1,0.5,2.5,4.8,15.7,123.0,112.0,
133.0,Terance Mann,26.0,LAC,SG,81.0,36.0,1872.0,7.1,13.7,0.519,2.0,5.2,0.389,5.1,8.5,0.598,0.593,2.4,3.1,0.78,2.0,5.2,7.2,4.8,1.1,0.6,2.1,3.9,18.7,123.0,117.0,
134.0,Troy Brown Jr.,23.0,LAL,SF,76.0,45.0,1860.0,5.1,11.8,0.43,2.7,7.2,0.381,2.4,4.7,0.505,0.545,0.9,1.0,0.872,1.6,6.3,7.8,2.4,1.5,0.4,1.2,3.1,13.8,113.0,115.0,
135.0,Onyeka Okongwu,22.0,ATL,C,80.0,18.0,1849.0,8.2,12.8,0.638,0.1,0.3,0.308,8.1,12.5,0.647,0.642,3.9,5.1,0.781,5.6,9.3,14.9,2.1,1.4,2.8,2.1,6.5,20.4,134.0,112.0,
136.0,Austin Reaves,24.0,LAL,SG,64.0,22.0,1843.0,6.7,12.6,0.529,2.2,5.6,0.398,4.4,7.0,0.631,0.616,5.9,6.8,0.864,0.8,4.1,5.0,5.5,0.8,0.5,2.5,2.8,21.4,129.0,117.0,6MOY-7
139.0,Marcus Morris,33.0,LAC,PF,65.0,65.0,1825.0,7.4,17.3,0.426,3.0,8.3,0.364,4.3,9.0,0.484,0.513,1.8,2.3,0.782,0.8,6.1,6.9,3.1,1.1,0.6,1.5,3.7,19.5,108.0,116.0,
140.0,Myles Turner,26.0,IND,C,62.0,62.0,1825.0,10.5,19.1,0.548,2.4,6.5,0.373,8.0,12.6,0.638,0.612,5.6,7.2,0.783,2.3,9.8,12.1,2.3,0.9,3.6,2.7,5.6,29.0,121.0,114.0,
141.0,Bobby Portis,27.0,MIL,PF,70.0,22.0,1818.0,10.5,21.1,0.496,2.5,6.8,0.37,8.0,14.3,0.555,0.555,2.5,3.3,0.768,4.0,13.6,17.6,2.8,0.8,0.4,2.1,3.0,25.9,117.0,110.0,6MOY-3
142.0,Aaron Nesmith,23.0,IND,SF,73.0,60.0,1816.0,6.6,15.4,0.427,3.0,8.2,0.366,3.6,7.2,0.496,0.525,3.1,3.7,0.838,1.6,5.6,7.2,2.6,1.4,0.9,2.0,6.1,19.3,111.0,119.0,
143.0,Patrick Beverley,34.0,2TM,PG,67.0,67.0,1816.0,3.8,9.5,0.4,2.1,6.3,0.335,1.7,3.2,0.529,0.511,1.2,1.7,0.723,1.2,5.3,6.5,5.1,1.7,1.1,1.6,4.9,10.9,113.0,113.0,
144.0,Jevon Carter,27.0,MIL,PG,81.0,39.0,1810.0,6.3,14.9,0.423,3.7,8.9,0.421,2.6,6.0,0.425,0.549,0.8,1.0,0.816,0.9,4.4,5.3,5.2,1.7,0.8,2.1,4.2,17.2,113.0,113.0,
145.0,Michael Porter Jr.,24.0,DEN,SF,62.0,62.0,1798.0,10.8,22.2,0.487,5.1,12.4,0.414,5.7,9.9,0.579,0.602,2.6,3.3,0.8,1.7,7.5,9.3,1.8,1.0,0.8,1.8,3.2,29.4,118.0,115.0,
146.0,Naji Marshall,25.0,NOP,SF,77.0,21.0,1792.0,6.7,15.4,0.433,1.8,5.9,0.303,4.9,9.5,0.513,0.49,3.7,4.7,0.789,1.3,6.2,7.5,5.1,1.5,0.4,2.6,3.1,18.9,109.0,114.0,
147.0,Jaren Jackson Jr.,23.0,MEM,C,63.0,63.0,1787.0,11.1,21.8,0.506,2.7,7.5,0.355,8.4,14.3,0.585,0.567,6.4,8.1,0.788,2.9,8.5,11.3,1.6,1.7,5.0,2.8,6.0,31.2,118.0,105.0,"DPOY-1,AS"
148.0,Shaedon Sharpe,19.0,POR,SG,80.0,15.0,1779.0,8.4,17.7,0.472,2.8,7.7,0.36,5.6,10.0,0.559,0.551,2.1,2.9,0.714,1.7,4.7,6.5,2.6,1.0,0.7,2.3,3.7,21.6,109.0,121.0,
149.0,Markelle Fultz,24.0,ORL,PG,60.0,60.0,1778.0,9.5,18.5,0.514,0.7,2.4,0.31,8.8,16.1,0.544,0.534,3.0,3.9,0.783,1.9,4.5,6.4,9.3,2.4,0.7,3.8,3.6,22.8,113.0,114.0,
150.0,Tari Eason,21.0,HOU,PF,82.0,5.0,1767.0,8.1,18.1,0.448,1.6,4.7,0.343,6.5,13.4,0.486,0.493,3.0,4.0,0.752,5.3,8.3,13.6,2.4,2.6,1.3,2.8,5.2,20.9,110.0,115.0,
151.0,Gabe Vincent,26.0,MIA,PG,68.0,34.0,1759.0,6.5,16.1,0.402,3.3,9.9,0.334,3.1,6.2,0.512,0.505,1.9,2.2,0.872,0.8,3.3,4.1,4.7,1.8,0.1,2.6,4.4,18.2,104.0,115.0,
153.0,Malcolm Brogdon,30.0,BOS,PG,67.0,0.0,1744.0,9.9,20.5,0.484,3.7,8.3,0.444,6.2,12.2,0.51,0.574,4.5,5.1,0.87,1.2,6.7,7.8,6.9,1.3,0.5,2.7,3.0,28.0,122.0,113.0,6MOY-1
154.0,Christian Wood,27.0,DAL,C,67.0,17.0,1738.0,11.3,22.0,0.515,3.0,8.0,0.376,8.3,14.0,0.594,0.583,6.2,8.0,0.772,2.5,11.6,14.0,3.5,0.9,2.1,3.5,4.8,31.9,116.0,113.0,6MOY-9
155.0,Coby White,22.0,CHI,SG,74.0,2.0,1730.0,7.4,16.7,0.443,3.6,9.7,0.372,3.8,7.0,0.54,0.551,1.7,2.0,0.871,0.5,5.5,6.0,5.7,1.5,0.2,2.1,3.4,20.1,113.0,114.0,
156.0,Clint Capela,28.0,ATL,C,65.0,63.0,1730.0,9.6,14.8,0.653,0.0,0.0,0.0,9.6,14.7,0.654,0.653,2.2,3.6,0.603,7.1,12.6,19.8,1.6,1.2,2.2,1.5,3.8,21.5,136.0,112.0,
157.0,Malik Monk,24.0,SAC,SG,77.0,0.0,1719.0,9.9,22.2,0.448,4.0,11.1,0.359,6.0,11.1,0.538,0.538,5.1,5.8,0.889,0.9,4.8,5.7,8.3,1.4,0.6,4.1,3.5,29.0,114.0,118.0,6MOY-5
159.0,Nicolas Batum,34.0,LAC,PF,78.0,19.0,1709.0,4.6,10.9,0.42,3.6,9.1,0.391,1.0,1.8,0.563,0.583,1.0,1.4,0.708,1.8,6.8,8.6,3.5,1.5,1.3,1.4,4.3,13.7,120.0,114.0,
160.0,Walker Kessler,21.0,UTA,C,74.0,40.0,1703.0,8.4,11.6,0.72,0.0,0.1,0.333,8.3,11.5,0.723,0.721,2.3,4.5,0.516,6.5,10.9,17.4,1.9,0.7,4.9,1.6,4.7,19.0,140.0,111.0,ROY-3
161.0,Monte Morris,27.0,WAS,PG,62.0,61.0,1695.0,7.1,14.8,0.48,2.2,5.9,0.382,4.9,8.9,0.543,0.555,1.8,2.2,0.831,0.7,5.3,6.0,9.4,1.2,0.4,1.7,2.2,18.3,125.0,118.0,
163.0,Santi Aldama,22.0,MEM,PF,77.0,20.0,1682.0,7.0,14.8,0.47,2.7,7.5,0.353,4.3,7.3,0.591,0.56,3.0,4.1,0.75,2.4,8.1,10.5,2.7,1.3,1.4,1.7,4.0,19.7,120.0,111.0,
166.0,Jalen Duren,19.0,DET,C,67.0,31.0,1670.0,7.5,11.6,0.648,0.0,0.1,0.0,7.5,11.5,0.652,0.648,2.8,4.6,0.611,6.6,10.6,17.3,2.2,1.3,1.7,2.7,5.3,17.8,126.0,116.0,
167.0,Reggie Jackson,32.0,2TM,PG,68.0,40.0,1657.0,7.8,18.9,0.411,2.8,8.5,0.333,4.9,10.4,0.474,0.486,2.1,2.3,0.91,0.7,3.5,4.3,6.9,1.4,0.2,3.4,3.4,20.5,103.0,118.0,
168.0,Isaac Okoro,22.0,CLE,SF,76.0,46.0,1652.0,5.3,10.7,0.494,1.9,5.2,0.363,3.4,5.6,0.617,0.582,2.4,3.1,0.757,1.6,4.1,5.7,2.6,1.7,0.9,1.3,4.8,14.9,123.0,112.0,
170.0,Daniel Gafford,24.0,WAS,C,78.0,47.0,1604.0,8.8,12.0,0.732,0.0,0.0,,8.8,12.0,0.732,0.732,3.9,5.7,0.679,4.9,8.2,13.1,2.6,1.0,3.0,2.6,5.7,21.4,135.0,113.0,
171.0,Mitchell Robinson,24.0,NYK,C,59.0,58.0,1591.0,5.8,8.7,0.671,0.0,0.0,,5.8,8.7,0.671,0.671,1.8,3.8,0.484,8.3,8.9,17.2,1.6,1.7,3.4,1.3,5.0,13.5,142.0,110.0,
172.0,Drew Eubanks,25.0,POR,C,78.0,28.0,1584.0,6.6,10.3,0.641,0.2,0.6,0.389,6.4,9.7,0.655,0.651,2.6,3.8,0.664,4.1,8.8,12.9,3.2,1.2,3.1,2.1,5.2,15.9,130.0,115.0,
174.0,Alex Caruso,28.0,CHI,PG,67.0,36.0,1575.0,4.0,8.8,0.455,1.7,4.7,0.364,2.3,4.2,0.556,0.551,1.8,2.3,0.808,1.3,4.8,6.1,6.0,3.0,1.4,2.4,4.9,11.6,115.0,109.0,DPOY-11
175.0,Shake Milton,26.0,PHI,SG,76.0,11.0,1567.0,7.6,15.9,0.479,1.8,4.7,0.378,5.8,11.2,0.521,0.535,3.1,3.7,0.853,1.2,4.8,6.0,7.6,0.8,0.4,3.0,3.9,20.1,115.0,117.0,
176.0,Norman Powell,29.0,LAC,SG,60.0,8.0,1567.0,10.6,22.2,0.479,3.6,9.0,0.397,7.1,13.2,0.534,0.559,7.0,8.7,0.812,0.8,4.7,5.5,3.4,1.6,0.6,3.2,3.9,31.9,115.0,116.0,6MOY-4
177.0,Cole Anthony,22.0,ORL,PG,60.0,4.0,1552.0,8.6,19.0,0.454,2.3,6.4,0.364,6.3,12.6,0.5,0.516,4.7,5.3,0.894,1.5,7.5,9.0,7.3,1.2,1.0,2.8,4.9,24.3,117.0,115.0,
178.0,Malaki Branham,19.0,SAS,SG,66.0,32.0,1550.0,8.2,18.6,0.44,2.3,7.8,0.302,5.9,10.8,0.539,0.503,1.8,2.1,0.829,0.9,4.7,5.5,3.9,1.0,0.2,2.3,3.5,20.5,103.0,123.0,
179.0,Cedi Osman,27.0,CLE,SF,77.0,2.0,1548.0,7.7,17.2,0.451,3.8,10.1,0.372,4.0,7.1,0.564,0.56,2.4,3.5,0.694,0.8,4.9,5.7,3.7,1.1,0.4,1.7,4.0,21.7,115.0,113.0,
181.0,Josh Green,22.0,DAL,SG,60.0,21.0,1539.0,6.6,12.3,0.537,2.2,5.5,0.402,4.4,6.9,0.643,0.626,2.2,3.0,0.723,1.8,4.1,5.9,3.3,1.4,0.2,2.3,5.0,17.6,119.0,119.0,
183.0,Josh Richardson,29.0,2TM,SG,65.0,10.0,1530.0,7.4,17.3,0.431,3.3,9.1,0.365,4.1,8.1,0.506,0.528,2.1,2.5,0.852,1.3,4.2,5.5,5.4,2.1,0.6,2.7,3.6,20.4,110.0,118.0,
184.0,Joe Harris,31.0,BRK,SF,74.0,33.0,1527.0,6.4,14.1,0.457,4.5,10.6,0.426,1.9,3.4,0.551,0.618,0.6,0.9,0.643,0.7,4.5,5.2,3.2,1.1,0.4,1.3,4.5,18.0,119.0,117.0,
185.0,T.J. McConnell,30.0,IND,PG,75.0,6.0,1526.0,8.8,16.2,0.543,0.8,1.8,0.441,8.0,14.4,0.556,0.568,1.8,2.1,0.853,1.4,5.9,7.3,12.4,2.5,0.3,4.4,3.3,20.2,116.0,117.0,
186.0,Chris Boucher,30.0,TOR,PF,76.0,0.0,1523.0,8.5,17.2,0.493,2.0,6.1,0.328,6.5,11.0,0.585,0.552,4.2,5.5,0.762,5.1,8.6,13.7,0.9,1.5,2.1,1.3,4.6,23.1,125.0,112.0,
189.0,Damion Lee,30.0,PHO,SG,74.0,5.0,1506.0,6.5,14.7,0.442,3.6,8.0,0.445,2.9,6.7,0.439,0.564,3.1,3.4,0.904,1.3,6.0,7.3,3.2,1.0,0.2,2.5,3.8,19.6,114.0,116.0,
190.0,Bol Bol,23.0,ORL,PF,70.0,33.0,1505.0,8.4,15.4,0.546,1.0,3.6,0.265,7.4,11.7,0.633,0.577,2.6,3.5,0.759,2.2,10.8,13.0,2.2,1.0,2.7,3.6,3.0,20.4,106.0,111.0,
191.0,John Konchar,26.0,MEM,SF,72.0,23.0,1494.0,4.4,10.2,0.431,1.9,5.6,0.339,2.5,4.5,0.545,0.525,0.9,1.1,0.778,2.0,7.8,9.9,3.2,2.4,0.8,1.2,3.6,11.6,117.0,109.0,
192.0,Rui Hachimura,24.0,2TM,PF,63.0,9.0,1466.0,9.3,19.1,0.486,1.7,5.2,0.319,7.6,13.9,0.55,0.53,2.9,3.9,0.739,1.7,7.5,9.3,1.9,0.6,0.9,1.7,2.4,23.2,109.0,116.0,
195.0,Keita Bates-Diop,27.0,SAS,PF,67.0,42.0,1452.0,7.7,15.1,0.508,1.8,4.6,0.394,5.9,10.5,0.557,0.568,3.9,4.9,0.793,2.1,6.0,8.1,3.4,1.5,0.7,1.8,2.0,21.0,121.0,120.0,
197.0,Pat Connaughton,30.0,MIL,SF,61.0,33.0,1443.0,5.5,13.9,0.392,3.6,10.7,0.339,1.9,3.3,0.566,0.521,0.9,1.4,0.659,1.7,7.7,9.4,2.5,1.2,0.4,1.1,2.3,15.4,112.0,113.0,
198.0,Zach Collins,25.0,SAS,C,63.0,26.0,1441.0,9.3,18.0,0.518,1.8,4.8,0.374,7.5,13.1,0.571,0.568,3.5,4.7,0.761,3.8,9.4,13.2,5.9,1.2,1.6,4.2,6.5,24.0,112.0,118.0,
202.0,Jonathan Kuminga,20.0,GSW,PF,67.0,16.0,1394.0,8.8,16.8,0.525,1.8,4.9,0.37,7.0,11.9,0.59,0.579,3.0,4.7,0.652,2.4,5.5,7.8,4.2,1.4,1.1,3.2,5.3,22.6,112.0,115.0,
205.0,Larry Nance Jr.,30.0,NOP,C,65.0,1.0,1381.0,6.5,10.7,0.61,0.5,1.5,0.333,6.0,9.2,0.654,0.633,1.9,2.8,0.696,3.7,8.7,12.4,4.2,2.0,1.3,1.5,4.7,15.5,134.0,110.0,
208.0,Terrence Ross,31.0,2TM,SG,63.0,9.0,1330.0,7.3,17.0,0.43,3.5,9.4,0.368,3.8,7.5,0.507,0.532,1.0,1.2,0.794,0.8,4.8,5.6,3.5,1.3,0.4,1.6,3.5,19.0,110.0,116.0,
209.0,Luke Kennard,26.0,2TM,SG,59.0,14.0,1315.0,6.9,14.0,0.492,4.9,9.9,0.494,2.0,4.2,0.487,0.666,1.4,1.4,0.949,0.6,5.3,5.8,3.3,1.2,0.2,1.7,3.0,20.1,128.0,116.0,
210.0,Doug McDermott,31.0,SAS,SF,64.0,0.0,1314.0,8.6,18.8,0.457,4.4,10.7,0.413,4.2,8.1,0.516,0.575,1.9,2.5,0.757,0.8,4.2,5.0,3.3,0.5,0.2,2.1,4.2,23.5,113.0,124.0,
211.0,Talen Horton-Tucker,22.0,UTA,SG,65.0,20.0,1313.0,9.3,22.3,0.419,2.1,7.4,0.286,7.2,14.9,0.485,0.467,4.6,6.1,0.75,1.5,6.1,7.6,8.9,1.5,1.1,4.6,3.9,25.4,104.0,117.0,
212.0,Jose Alvarado,24.0,NOP,PG,61.0,10.0,1310.0,7.4,18.1,0.411,3.1,9.1,0.336,4.4,9.0,0.488,0.496,2.4,3.0,0.813,1.0,4.2,5.2,6.9,2.5,0.4,3.0,4.6,20.3,107.0,113.0,
228.0,Ochai Agbaji,22.0,UTA,SG,59.0,22.0,1209.0,6.5,15.3,0.427,3.2,9.0,0.355,3.3,6.2,0.532,0.532,2.2,2.7,0.812,1.7,3.1,4.8,2.6,0.6,0.6,1.6,3.9,18.5,115.0,121.0,
